imdbId,tvdbId,tmdbId
tt0061203,65648,42727
tt0032156,30154,46069
tt1360866,97149,39488
tt0460858,12353,36727
tt0048954,98289,46007
tt11845664,,428490
tt0097539,25645,39854
tt0086854,191010,465920
tt0276375,155106,465535
tt0460898,39204,46333
tt0339751,,46753
tt0424510,100842,427754
tt0127368,,46653
tt0142368,,396258
tt0940824,211908,45467
tt0078287,,36838
tt0076735,31190,45933
tt0068940,68781,391850
tt0834955,194932,39301
tt0175824,,461256
tt0069772,80373,46554
tt0926188,212026,46380
tt0008915,181047,464510
tt1663633,17283,46718
tt1425633,,39384
tt0025082,226797,370760
tt0183079,116430,456859
tt0460270,93101,462762
tt0280637,,367502
tt0149588,178888,392508
tt0382188,212031,46413
tt0349880,,39198
tt1039638,110320,37081
tt1425628,279393,367619
tt1292655,144232,42749
tt0363190,,395540
tt1730171,281550,396162
tt0186543,,461760
tt0171232,240184,457392
tt0085330,232925,368078
tt0131585,236415,394146
tt0488390,,462642
tt0094854,33367,46155
tt2943024,290858,459365
tt0043106,94719,332490
tt0041914,228893,456563
tt0267364,,453986
tt0267954,127017,430028
tt0191197,,462551
tt3527166,153826,393939
tt0012879,54095,332246
tt5306088,201550,367715
tt3652924,,396060
tt0116987,51420,332082
tt4898598,128667,367199
tt4823322,281218,391926
tt2732286,103755,336777
tt3762974,69667,333350
tt0233596,,461074
tt5455344,90389,368230
tt0026078,226904,427657
tt0199377,242827,463444
tt0250191,,367991
tt5332942,106512,393414
tt0184739,156849,332115
tt5483090,281224,392004
tt5540188,8088,428495
tt5126922,8372,394537
tt4767340,153993,390376
tt5286432,32171,429886
tt2969530,279540,369872
tt2274648,5639,456740
tt4838334,159382,429645
tt5680160,190465,395930
tt5737582,23064,460279
tt0138387,,398561
tt0450132,168013,428089
tt5909112,154994,429824
tt6001452,61049,428975
tt6567960,,461948
tt6216198,,462998
tt3212706,91344,390778
tt0145004,,334197
tt6905366,149244,458166
tt0217290,,460181
tt4534076,,392282
tt6107306,,425708
tt7310892,,461968
tt0087251,68807,58603
tt0082810,17118,58995
tt0106303,23992,58787
tt0428965,46997,50339
tt0388483,7308,56903
tt0046292,40237,56435
tt0033134,88086,56646
tt1377278,75688,56895
tt0449040,22676,34812
tt0033405,24473,44399
tt0447849,262341,587580
tt0452890,199198,34676
tt0029190,111663,56557
tt0105577,92325,41776
tt0045150,,348592
tt0045712,23036,50426
tt0267446,250322,343819
tt0080122,232519,565896
tt0012548,224738,346000
tt0060444,230780,418652
tt0208429,98346,55732
tt0388837,,55674
tt0114690,26496,41577
tt0217857,244539,559124
tt0025205,226807,560245
tt0177055,73668,348287
tt0084646,17324,56784
tt0118840,35413,34867
tt0161397,238990,415329
tt0103655,120290,58710
tt1726738,21014,55741
tt0067030,213273,56155
tt0201411,,561736
tt0097029,52127,34745
tt0274430,88906,41750
tt1773370,76432,50319
tt0177158,207984,504513
tt4322022,213217,55793
tt0076311,232148,503896
tt0218298,211515,41636
tt0095246,43189,41875
tt0295171,252829,345949
tt0023026,49635,56176
tt2794596,277442,343775
tt1821478,38757,58723
tt0095440,98956,347711
tt0066255,231277,503894
tt0765473,213345,56733
tt0293624,39983,41846
tt0423370,127418,55578
tt0036468,,348085
tt8992702,,557044
tt0095880,52302,55520
tt1621426,26458,59439
tt0071933,49609,56857
tt3269162,295419,504695
tt1662519,301674,561090
tt0164102,,349313
tt0309433,173368,349655
tt0160056,87775,418805
tt0103228,102264,55754
tt1616550,277783,347327
tt0142754,237476,562137
tt4800590,,345748
tt0296660,,415980
tt4121958,277406,343269
tt6095944,,346470
tt1838577,287928,58842
tt0183747,211768,44353
tt0216950,,559322
tt5240178,301948,564093
tt4644536,,349453
tt5628332,105130,442014
tt5463876,,418323
tt0297039,252995,557370
tt6085308,11083,418726
tt4719158,156953,441575
tt5668076,66179,443755
tt6233946,49056,443822
tt6456222,9041,442709
tt0432818,261484,504894
tt0261634,59825,441585
tt0027127,227037,347923
tt9372116,134945,589980
tt0038949,73267,346937
tt10039546,,591400
tt9824016,,587614
tt8774622,,557181
tt3783362,295433,504872
tt0066410,203622,564102
tt0027666,227121,441528
tt9695258,223386,587970
tt6484086,33500,442033
tt6489426,,442879
tt6019688,181640,418156
tt9621464,301802,562109
tt8420530,22312,554886
tt6740608,,502731
tt2499028,,344758
tt0197013,,503901
tt0781533,28297,74052
tt0098197,88968,73931
tt1053810,10028,73937
tt0055524,101748,78038
tt1252595,,53846
tt0155810,96146,74464
tt0088040,29265,75877
tt1680136,14191,48748
tt0393354,208375,73864
tt0122571,178016,94674
tt0086390,27986,74040
tt0026040,71219,49044
tt0400899,100730,74431
tt0139164,197961,94806
tt0094351,39192,74287
tt0231643,195310,487634
tt0288604,,538721
tt0008742,,947335
tt0117363,185426,77077
tt1717170,80657,94838
tt0048757,39596,77285
tt0282155,75067,93461
tt0910869,,53880
tt0032632,,886032
tt1833781,52475,73867
tt0012376,,896914
tt0187559,47305,88634
tt2033357,205776,77011
tt0101290,116659,88064
tt0342748,,766615
tt1833647,70837,88534
tt0207359,191310,87790
tt2043842,180778,89684
tt1041659,196199,88548
tt0276329,59452,77099
tt0120210,42718,89861
tt0928188,86084,53655
tt0053903,91272,95029
tt0062112,104519,74198
tt0071942,141280,897323
tt0360197,,882352
tt0139717,,885526
tt0489772,133799,88053
tt1313102,208714,88419
tt0203120,,946604
tt0123420,,81577
tt2190475,101700,74149
tt0403539,29819,81600
tt6257386,,882734
tt0199127,245848,538530
tt0156321,,939472
tt0033151,227835,538571
tt0209997,,539332
tt0455503,,487770
tt0041420,84968,95017
tt4299324,,885386
tt0344263,,769769
tt0012243,,897840
tt0095056,,896680
tt0104224,212313,48683
tt1363091,57873,94025
tt3968276,293811,489871
tt0343126,,769783
tt0034084,227961,539414
tt0217577,,769905
tt0114102,,821449
tt0259383,249545,489226
tt0190371,,895083
tt0008073,,885399
tt7222296,35200,489634
tt6665904,6972,490450
tt18551176,,947042
tt12321606,,878190
tt1821635,95047,81447
tt0933763,,74438
tt14230350,,898651
tt0030267,162426,81352
tt16250658,,886395
tt18059108,,936625
tt11464730,,768447
tt9454554,,946290
tt9618458,,770595
tt0054035,93655,48867
tt17526876,,882655
tt11851698,,934670
tt16496386,,940241
tt18687842,,949585
tt0049638,,880340
tt15676954,,883870
tt11960634,,897557
tt19996158,,897670
tt11528758,,880971
tt21375602,,881415
tt0105771,,898484
tt28620587,,879805
tt17634196,,882743
tt5768986,,897769
tt0038178,97158,43497
tt0054292,19480,43040
tt0038984,36408,43470
tt0362058,65999,40011
tt0052957,68740,43095
tt0473707,66295,43076
tt0054422,31247,43098
tt0813129,81275,39897
tt0087514,14729,40061
tt0026144,41348,43890
tt0060165,41295,37301
tt0031507,27649,43829
tt0192400,211704,43733
tt0030418,36158,43847
tt0073097,231875,471890
tt1310622,,401454
tt0073836,14288,39988
tt0047281,46441,43339
tt0052320,19929,43143
tt0048691,41500,37317
tt0068577,33798,39925
tt0257510,12609,39862
tt0475263,38824,47293
tt0109817,204696,432018
tt0189630,90542,40476
tt0052690,65192,34060
tt0038924,42283,43495
tt0046198,74997,43351
tt0045609,33649,43341
tt0198762,,469594
tt0048413,86204,43320
tt0034001,227950,435341
tt1401625,67828,43620
tt0323911,,401107
tt0864911,38694,40419
tt0073340,153863,37339
tt1657299,8644,40161
tt2207433,,339735
tt0120627,19876,40341
tt0791200,265247,400723
tt0051911,49393,33731
tt6315308,,373802
tt0148059,75316,47033
tt0385166,,400070
tt0013880,,436439
tt0097011,233786,436117
tt0069850,61563,39910
tt0028776,94941,39941
tt0075065,99385,33941
tt0094674,91580,471947
tt0083758,,431055
tt0097957,,339324
tt0096123,,467655
tt1488163,37527,46788
tt0216295,212110,46988
tt0045001,167901,468664
tt0063738,231066,434184
tt0323460,,373395
tt0046058,229328,337386
tt1517161,209282,404448
tt0122195,167511,337999
tt0818170,41378,43740
tt0346681,,46646
tt0020121,226128,437589
tt0061887,230899,434182
tt4674506,84342,339591
tt5368224,281960,400350
tt4666618,147707,336972
tt4641776,168816,404748
tt4658770,185357,400655
tt0159823,,339071
tt5062646,178080,374168
tt4659548,196739,400485
tt0105533,46755,398796
tt0186592,175095,464732
tt32832294,,373460
tt0325397,255062,436829
tt7034918,108064,432278
tt5103864,151544,373945
tt5850606,284399,431171
tt1596342,36635,338958
tt0396517,197065,430414
tt5986896,90430,437142
tt6412864,15643,434773
tt1365519,404,338970
tt6357492,,432296
tt6319654,85475,433051
tt5897636,13029,438634
tt6096500,10380,432627
tt7106414,101291,467666
tt3283864,44824,402464
tt6679170,109736,468279
tt1720621,35261,464733
tt4604036,,337547
tt7095260,105693,468658
tt0431866,261420,436172
tt0150192,,466362
tt1129415,26457,37196
tt0473210,,435926
tt0147037,,433221
tt0077711,8781,12761
tt0867337,66567,151486
tt1966566,131796,203793
tt0042627,110077,13101
tt0065155,86979,128340
tt0056063,81966,111683
tt1130993,16730,15638
tt0015873,86707,115132
tt0427339,29957,14812
tt1376460,21562,20205
tt1024188,160405,110992
tt0071451,79318,205416
tt0956339,217117,129364
tt0053278,96256,112143
tt0163603,93312,202384
tt1621180,221243,201195
tt2309021,9535,159128
tt0062535,206288,145993
tt0058017,50149,111232
tt0066222,50025,94468
tt0849470,15513,20066
tt0018841,67990,128090
tt2058107,5071,127560
tt1308169,26283,20432
tt0401523,55604,130038
tt2247692,35128,126509
tt0095463,,157306
tt0439458,108502,111408
tt0009956,,1576699
tt2379424,77207,127885
tt0154387,,945458
tt0279644,,936130
tt2077772,,149868
tt0198413,217026,127508
tt0290591,90215,148353
tt1272006,179294,111098
tt1337510,154853,147136
tt0081277,156809,148958
tt0303260,103923,151804
tt0020307,108990,113044
tt0234659,218382,155179
tt0471032,164448,114178
tt0048603,53065,149116
tt0331663,,1581490
tt0028695,65937,158113
tt0202932,,160268
tt0022159,55795,156439
tt1603487,108415,111076
tt0174273,,937744
tt0055545,216277,111652
tt0228982,36795,113094
tt0871899,,125950
tt15156062,,146095
tt0991219,,155895
tt0468863,,1134252
tt0124061,95209,159048
tt2414702,68367,150514
tt2250282,23892,128452
tt9139018,,1260308
tt6222410,,1257244
tt1697951,218719,161414
tt0240323,,1296134
tt0044179,38727,111872
tt0332385,195920,148113
tt6964244,138742,940579
tt0010290,,1613146
tt0043126,55461,110971
tt0105358,,1254161
tt0123033,,1587436
tt1583307,173187,156463
tt1280651,,1255693
tt0261282,,125502
tt0061853,113696,147314
tt0347131,167290,126104
tt1906344,197159,110953
tt0116357,177839,193565
tt0004175,,1134606
tt0049295,,147285
tt0068007,194426,93914
tt0431811,,1576393
tt0059395,190734,150634
tt13867056,,939899
tt14573918,,937313
tt26605565,,1115578
tt0257101,96341,157769
tt0348144,,154907
tt11458510,,1130953
tt23742158,,1110689
tt0202383,,156070
tt32843258,,1298727
tt16427266,,1137852
tt29473546,,1119006
tt0379595,,1120416
tt32635252,,1290273
tt26749593,,1258112
tt34113961,,1459725
tt40618521,,1591391
tt0825279,25224,14642
tt0487928,14210,15125
tt0433605,55529,117357
tt1133991,10389,15801
tt0026008,52826,117044
tt0039486,38697,147843
tt0818165,12765,13942
tt1925431,3304,139567
tt0094841,182329,148757
tt0204218,,157722
tt2017525,217017,127333
tt0075839,55775,149349
tt0345284,85283,146986
tt0039004,30085,117500
tt0281534,161948,117404
tt0020197,189248,146158
tt2347497,8861,139455
tt0043164,,145896
tt1285124,156012,149138
tt0030615,55701,139780
tt0078140,,149352
tt0065577,55751,146132
tt0147539,,1390970
tt0065517,105384,147579
tt0022788,145303,156420
tt0090318,76555,158013
tt0035044,199377,158155
tt0064680,96336,149727
tt1095405,100657,149721
tt0305999,66882,14868
tt0016201,47494,116746
tt0048639,77835,150010
tt0216541,202054,147790
tt0303661,41217,14596
tt0251032,84056,14627
tt0049214,124709,116959
tt0354965,84431,117093
tt1077084,122806,139299
tt0198786,135339,149038
tt0119373,150783,125075
tt0360718,,1261621
tt1646217,216473,115961
tt0047254,189329,116821
tt0028545,,1480976
tt0415193,158604,12563
tt0025625,,1166958
tt0141725,217571,138009
tt0102676,126495,125888
tt0334245,,125951
tt2364841,1686,146238
tt0138075,77458,117501
tt0113141,132277,149474
tt0276781,,151378
tt0086996,162783,125090
tt0079402,218105,149360
tt0250522,126516,147476
tt0059422,65673,146017
tt0098310,,156657
tt0040742,119041,146504
tt0137212,69149,146507
tt0052747,55587,125250
tt0140826,217661,139909
tt1020952,,1251974
tt0154164,,1168799
tt0117645,101766,15835
tt2156919,35526,117447
tt2197849,55777,150041
tt0463949,104533,116599
tt0057527,44227,138876
tt1732650,,117082
tt4400730,,1256136
tt2179140,218544,157996
tt0794300,218527,157701
tt0260713,110592,117520
tt0326337,,1164973
tt0007694,,1397336
tt2248480,,138056
tt0134044,,1392203
tt0020137,,1463020
tt0096513,62902,157887
tt1332103,58258,154322
tt11992424,,1168104
tt1319078,,116342
tt5516890,,1563940
tt0071149,162355,125433
tt0180513,,157550
tt29311008,,1175274
tt0092217,165616,117509
tt0077287,,116988
tt2172954,,1254786
tt27691231,,1169723
tt34245445,,1376296
tt26694460,,1172234
tt37892308,,1555540
tt35682680,,1171094
tt38821640,,1574559
tt0117553,156965,139747
tt37664358,,1563588
tt26345280,,1167008
tt0429277,29090,41393
tt0425295,105556,37978
tt0088323,1056,34584
tt0048973,15502,40478
tt1570982,147959,37925
tt0420090,69387,44104
tt1020773,10615,48303
tt0110091,,48992
tt1440232,4656,48034
tt1226236,8021,41110
tt0401714,211447,40552
tt0489388,264217,482488
tt0464061,18943,41044
tt0904127,18542,48017
tt0783798,76904,48489
tt1568334,34170,43924
tt0029192,14703,41059
tt0021668,68569,38453
tt0347353,195540,440078
tt0309565,199317,44067
tt0158352,238700,381676
tt0034889,28878,40685
tt0074202,99200,484429
tt5329238,166560,37595
tt0024498,226722,477170
tt0087065,11285,48677
tt0044880,,340640
tt0383322,58690,339768
tt0372000,258168,411750
tt0424757,66582,43979
tt1560131,36288,38233
tt1642252,21142,47519
tt0043558,82376,410230
tt8954964,,339799
tt0319045,101088,479861
tt0376997,258445,485105
tt0278525,,474940
tt0355584,257097,407340
tt0054049,83868,44023
tt0268446,195027,341300
tt0042730,228993,487132
tt1265994,63277,38123
tt0232424,168819,404920
tt0103036,211470,41164
tt0257818,191915,40970
tt1054024,211466,41121
tt0100679,234043,374382
tt0094394,126033,374387
tt0137418,,376193
tt0301499,,486214
tt0145846,124267,405361
tt0188825,241557,486136
tt0881935,147114,408733
tt0229007,95797,480670
tt0192504,241997,440297
tt3067260,,410275
tt1570364,202307,37450
tt0893593,,480170
tt0066134,231265,441057
tt0399540,259817,406294
tt3649102,84598,379660
tt0301368,253282,474483
tt0308078,205434,381426
tt3513824,,472542
tt4702190,166901,440884
tt4842296,31872,377153
tt3796384,280396,380812
tt5466280,108971,381763
tt5069346,293376,485222
tt0175257,240245,475496
tt5517370,161640,381090
tt5586826,,405103
tt3995416,156101,382487
tt0449264,,485030
tt14914930,,407429
tt4940370,19326,404791
tt4682708,20403,378485
tt7627782,66518,474420
tt1266584,282731,411072
tt1034006,116777,47683
tt4677348,39988,381994
tt7668806,293043,481838
tt0118133,235358,375316
tt0455129,105896,480644
tt4139588,61,483906
tt6782838,,485087
tt6785324,,478640
tt0035547,228156,408473
tt7679474,115021,485338
tt1989425,280103,377586
tt10406148,,482636
tt6619876,202527,484496
tt0462475,,479726
tt0341368,,406797
tt0368181,,436605
tt1498754,,437547
tt3658908,,478474
tt7645022,,475233
tt0082301,97259,65101
tt0333764,32362,44708
tt0104053,13699,44435
tt1423939,52311,57836
tt1648216,4083,61979
tt0018368,58178,50903
tt0054676,61721,59969
tt1950448,213902,64295
tt0177650,28502,44412
tt0238052,247576,445830
tt0092739,,64888
tt0110171,81390,64900
tt0267633,205745,64447
tt0124314,125452,64418
tt1083470,102976,64130
tt0200091,,64917
tt0792979,265275,571767
tt0056604,57792,56920
tt0216911,42685,64357
tt0078867,97190,50672
tt1612750,14009,57216
tt0306456,107473,57342
tt0482461,15958,44594
tt0044594,229178,445185
tt0366610,,59842
tt0064243,75125,64628
tt0079512,,64729
tt0198928,242784,645962
tt0418259,10546,57112
tt0031704,75428,59703
tt1722450,33621,57209
tt0416119,102635,59521
tt0450158,24940,59529
tt0377355,82356,57446
tt1043694,42772,56997
tt0061386,,449014
tt0032288,,449466
tt1835948,212557,50581
tt0179800,240151,446786
tt1340761,180195,60834
tt0492393,264361,598529
tt0436669,177488,64600
tt0100048,102803,57063
tt1260565,213921,64937
tt0086220,49544,50566
tt0028289,227192,445182
tt11867522,,609351
tt1401607,76541,61107
tt0099920,177805,64338
tt1476428,213403,57172
tt0139391,237179,643230
tt0871976,,444505
tt0495031,268676,447658
tt1776058,285936,449376
tt0360321,257469,599610
tt0341404,,595462
tt0124501,212600,50962
tt0166587,239439,571148
tt0048800,151214,61094
tt7414250,295878,508640
tt0350070,193335,647177
tt0040196,,50690
tt0143549,,444788
tt0041353,228807,445108
tt0079445,90037,56584
tt5295716,305392,594842
tt0127812,,61131
tt0055417,93611,508800
tt5925980,69406,448271
tt6485308,285843,448284
tt6764780,57131,449310
tt3295354,90285,447460
tt0416501,,445052
tt4470016,196699,447754
tt0314333,,640770
tt0016529,225452,595120
tt0018019,225750,595481
tt6568190,109063,508524
tt7657566,46622,505026
tt8342680,133444,566872
tt8092888,26111,509904
tt0009139,224282,611001
tt0038030,173119,608337
tt0017692,290046,643253
tt0010424,,614052
tt10240612,132253,597856
tt10344522,147579,641960
