imdbId,tvdbId,tmdbId,tvmazeId
tt0445912,75382,517,922
tt0419385,308205,16665,
tt0101192,210111,23425,
tt0846838,115791,41249,
tt0765425,79313,41822,295
tt0083125,282248,40911,
tt0257324,,30188,27898
tt1043714,85242,31319,471
tt0078562,77906,4277,3767
tt0874647,,9415,
tt0395842,81531,5115,43271
tt0174410,250558,21778,
tt0098869,,2984,
tt0164097,71485,4249,39454
tt0918481,265070,9511,
tt0070976,76458,17334,58306
tt0069562,268675,22899,79796
tt1012950,,22019,
tt0090498,70857,4100,3701
tt0081914,,23650,65034
tt0065296,76961,3501,1749
tt0333027,,88722,13127
tt0112062,139441,16793,13077
tt0473407,,2107,
tt1790574,,42161,
tt1719758,,33921,73907
tt1208761,84236,16567,22742
tt0389571,331305,20965,70565
tt1194698,81551,15549,16440
tt0294014,,1715,
tt0459647,,21645,
tt0924555,139051,23617,21915
tt1082976,,8720,
tt0398451,,2089,
tt1283572,83141,34673,27304
tt6221046,,227985,
tt1176156,87131,31353,18829
tt0446868,,50401,
tt0055708,70334,2261,15884
tt0222617,,314747,
tt2079863,249663,42363,10698
tt1804497,231011,34924,31933
tt0315031,,15671,
tt0476919,82401,5121,40793
tt0256566,74919,29421,11003
tt0790557,80174,3496,30568
tt0237968,,8898,
tt0092433,,5203,
tt0458286,,8954,
tt0208510,,3444,24871
tt0477145,,34185,39939
tt1610518,196841,34235,8085
tt4208300,,33891,
tt2654580,267702,51019,202
tt2712966,269646,51239,4342
tt0177470,,50934,
tt7875380,,89096,
tt1463571,,21599,17665
tt2932120,270376,50167,15096
tt5079788,309893,64073,11374
tt2119826,252327,91985,11124
tt2303071,,92142,
tt10150154,,92254,41690
tt12156590,,100119,
tt0979074,,21862,
tt22795090,,211899,64665
tt12077068,,101323,
tt22798806,429894,220507,66620
tt3705860,,64946,3219
tt27259192,,221030,
tt30624182,,233165,
tt30098370,440984,237338,
tt0142055,72662,1682,7246
tt0108778,79168,1668,431
tt0115284,100531,75942,23411
tt1765453,192571,13946,37256
tt0047717,,17087,56745
tt0178161,83429,915,2040
tt10644236,,33016,32216
tt0348914,72023,1406,565
tt1596356,164401,32504,987
tt0166035,86111,102664,
tt0397189,,9234,
tt0303517,,88971,
tt5969702,,91666,
tt0066697,70765,10121,24026
tt0242202,,98183,
tt0191149,112571,10343,22043
tt0101034,,29205,49044
tt0222547,,12970,
tt0331732,281499,35254,
tt0837069,,1291,26776
tt0385374,,8568,
tt0052463,77778,14781,28692
tt1459376,,8502,
tt0906710,,9925,
tt5333406,,59254,47319
tt0052439,375065,29305,45924
tt0115090,,10286,57498
tt1307480,83597,5998,4279
tt0088594,,5973,14095
tt2776888,261106,59960,1515
tt1514083,,8970,51633
tt0281421,,9779,
tt0799873,281669,13047,29786
tt0470635,,99077,
tt2651246,278169,60621,5352
tt0106027,,15825,6224
tt0065306,,9948,
tt0137313,,10066,
tt0137314,72042,2803,
tt0441052,,6154,
tt0163474,303720,29516,41030
tt0086785,,10113,7301
tt0101184,72230,10054,8091
tt0991266,107501,30716,3669
tt1102520,,15437,
tt0094440,75102,10087,
tt0473412,324650,9197,
tt0278183,,11009,
tt0320898,,11360,
tt1585974,,8505,
tt0209851,,86650,
tt0138237,,103798,
tt0209757,,282584,
tt0439382,286119,15139,63392
tt0077085,247211,104234,
tt0929715,,113151,
tt1370909,322824,15159,
tt2831220,281555,132570,
tt3104716,,59585,
tt3398352,,59150,17598
tt0312207,,10193,
tt0331136,72075,10047,4962
tt4016396,284040,61170,31705
tt3729744,,61196,24211
tt14993948,283870,67170,61663
tt3660002,,114923,41729
tt4906050,299104,63577,22080
tt5031896,300991,64465,4183
tt4999672,,63427,2270
tt0331148,,101409,
tt4460878,310223,66090,12039
tt2886594,,80921,54562
tt5242220,308585,66185,14536
tt4887620,304844,82386,
tt5906924,314650,67233,7387
tt8135220,,87449,
tt7661234,,90796,42823
tt8507402,,80759,38165
tt8417308,360667,86428,36789
tt7721046,,87107,40899
tt10141612,,88233,41773
tt8912384,,82695,38454
tt9205998,359870,87549,39406
tt8001106,364388,94659,
tt11482156,,89407,42246
tt15151932,,130288,
tt9404476,,90711,
tt9448006,364087,97558,42168
tt9863788,,90239,43186
tt10619724,,91491,50991
tt10827252,386183,108178,49300
tt13271834,387141,113240,51522
tt13214716,,111918,
tt9569528,400733,134967,54644
tt22392908,408717,131801,
tt0354276,,295242,
tt15793068,,152500,59353
tt26607849,459155,294397,
tt0181248,,3199,27413
tt0493093,79317,4610,777
tt0163464,272017,12965,
tt1077223,82282,40754,
tt0086661,77728,799,3255
tt0105930,72642,739,12804
tt0380152,,32002,
tt0367380,272561,6231,55763
tt0090418,76999,712,7243
tt1332066,,7850,
tt1284600,,7770,17207
tt0302447,80650,7897,1695
tt1578258,164221,32776,998
tt0406429,74191,3357,3283
tt0058835,,12497,
tt1395461,89571,26249,
tt0104524,298461,12156,30307
tt0063887,71761,6137,26294
tt0168358,75037,2561,4807
tt0167567,,6510,
tt0241108,,6133,
tt0901176,,6942,16410
tt0482030,256964,72084,84016
tt0445138,97041,12640,16742
tt0190937,,121498,
tt0092430,,26174,31678
tt0139788,72063,1262,1630
tt0078681,,2711,19337
tt0106090,,28388,
tt0051277,,21873,
tt0159200,,27980,
tt0277527,,60973,44212
tt0158083,239291,122247,8908
tt0173528,78494,3483,8602
tt2812214,,14307,20794
tt0101035,70488,6071,3528
tt0167687,,121978,
tt0159847,,33739,2457
tt0222529,293612,11427,
tt0246359,79623,11545,90352
tt0163440,,12217,
tt1403966,196591,32926,10146
tt0078631,77394,12142,19319
tt0108747,134631,7586,11342
tt1168670,273822,6869,
tt1578349,382986,23166,69128
tt1798787,205911,34609,4699
tt0105964,78601,27118,16759
tt3295954,,238188,
tt1459024,81456,13922,
tt0380971,78931,7222,12846
tt1517121,161921,32899,7526
tt0320069,78632,28317,17302
tt0051292,293116,14284,
tt5639338,,7637,48446
tt0066692,,26542,33348
tt0770633,,7228,
tt0389681,,34383,
tt0098913,103331,8100,14686
tt0243089,,11496,
tt1307789,83391,7937,7385
tt0080199,70747,12303,
tt0444986,300523,1136,
tt0437715,79398,12376,30547
tt0121013,143951,12211,10861
tt0075567,73995,3488,
tt0389695,305979,34040,
tt0302203,70654,2708,16589
tt0317028,,14589,
tt0227969,,11434,29012
tt0215450,,12210,
tt0437761,187111,1376,
tt6283632,,35660,
tt3703500,282654,61298,153
tt4211302,,225187,
tt6858046,,68866,
tt2168240,271514,60768,26512
tt4791498,,121920,2291
tt4591212,349139,78814,
tt0168962,,77105,60404
tt0088490,,28329,92020
tt7183732,322096,76159,34438
tt6333104,326030,71373,25335
tt5635260,,68568,15912
tt7423526,,77334,29648
tt6714408,,78938,25911
tt7456390,,76938,51594
tt0161149,,139106,
tt10483772,,77444,42918
tt7747014,,76430,22422
tt8487682,,80964,37456
tt7090454,,81271,43394
tt7555400,348049,79802,
tt2800610,,70846,
tt0386484,,76762,
tt27384373,,232916,71804
tt34234603,,274752,67523
tt1286757,,7712,
tt2212303,255469,42366,35425
tt0112044,83709,40605,
tt0473580,292128,40915,
tt0112095,72355,3968,4154
tt0273028,73557,3948,2220
tt0395057,121891,12539,17688
tt0247121,,6727,
tt0447812,153731,3947,8053
tt0090473,70700,1304,24594
tt0466345,84172,3774,29261
tt0068029,70998,8968,
tt0888280,257568,3878,34951
tt0051297,76686,3782,14401
tt0810558,,9049,
tt0320028,77885,3830,7416
tt0486935,276769,898,
tt0429378,80905,819,2684
tt0775374,79921,904,4709
tt0236911,85452,3233,10371
tt1783844,262130,56992,5190
tt0078709,112901,65958,
tt1463395,213921,39077,5605
tt2058303,251889,40632,1650
tt0319972,84929,5322,
tt2171596,164471,79245,
tt0115245,,10277,65708
tt0300861,,30471,
tt0061229,,13551,27473
tt1807803,,122293,
tt1467288,250800,80171,58740
tt0481257,182891,2977,
tt0241136,,39315,
tt0959601,79912,11567,889
tt0063870,267361,3052,57665
tt1054722,,5338,
tt0861748,160091,3598,21447
tt0297538,,12041,37951
tt0859270,,3573,
tt0390701,,13552,
tt0299309,,39057,
tt0267181,,3718,
tt0455255,256449,12308,
tt0124955,122631,61776,
tt2473942,254494,40444,16011
tt1388382,,8507,
tt0294135,,33707,
tt0098847,,13356,58122
tt0355104,,8767,
tt0054555,,8128,74692
tt1232507,83176,8816,35326
tt1862938,,38181,
tt0244356,,14934,
tt0386969,,5833,
tt0159201,,11713,
tt0251532,,12027,
tt0403803,,6311,
tt1982493,,39603,
tt0274289,,11585,
tt0426369,424872,10358,
tt0947080,81123,14925,4519
tt1130074,,5519,
tt0086702,,10218,
tt0446621,,10449,
tt0346303,266852,58278,
tt0419345,74118,9105,12902
tt0075557,78371,13308,13509
tt0283811,,10314,
tt1984988,251613,40287,7164
tt0094583,,1504,61025
tt1242774,148521,30539,20697
tt2155025,267014,61350,3306
tt0269179,142531,30227,
tt0367358,,29950,12773
tt0824078,,76480,
tt0170912,,48523,
tt1321725,85273,53568,
tt28024615,349236,54750,
tt2712740,269653,49009,79
tt2546024,269538,55051,4449
tt2125418,,8515,
tt1918540,248467,55291,5890
tt5020080,308970,78292,12876
tt3995480,295054,76686,37679
tt1461589,,119147,
tt9148714,,104625,
tt7843852,,81303,35075
tt8151842,337476,78701,38253
tt7948998,,81114,31257
tt8633518,356940,80483,37648
tt9587606,,87676,
tt9486226,362177,90129,43957
tt9158770,,86373,43576
tt11806034,,104303,47625
tt12830262,,115019,
tt13449684,,155924,56607
tt0426680,,48907,
tt14509156,401411,123854,60281
tt15228588,,124740,
tt1397248,,29692,26516
tt0063951,78419,502,6544
tt2187850,259730,43348,17742
tt2400129,257381,42992,3944
tt0840196,79773,900,548
tt0049993,,4821,2120
tt1821771,185631,33268,14635
tt0799862,85040,877,433
tt0103429,78062,3943,7598
tt0059982,77131,503,7129
tt0058795,,3056,53675
tt1254706,,41126,
tt0092434,73205,3821,24007
tt1085251,81219,15579,5570
tt0118379,78527,167,561
tt0445126,75246,9859,4632
tt1225958,,82933,
tt0408375,,1023,6925
tt0491601,81397,1583,4536
tt0352089,84710,4802,32662
tt1707752,,41541,43714
tt0128419,,3602,
tt0072579,,1008,
tt0840094,80895,4170,13186
tt0805667,79346,1814,4455
tt3066608,,89889,
tt0482138,80517,4748,30408
tt0960552,,3075,
tt0934709,86831,40864,
tt8985288,,41678,
tt0486069,,1816,
tt0063928,,4060,
tt0080300,75633,1037,23873
tt1104002,84262,17271,1686
tt8188114,,100754,8641
tt0261495,,823,
tt4625404,,80506,37449
tt0291583,,30973,
tt0396284,,35561,
tt0856128,,3668,
tt10111874,,4210,
tt10544836,,8416,48998
tt0131159,,4261,
tt0471988,,10398,
tt0775354,,163,
tt0407627,,4702,
tt0891374,,3648,
tt1625386,,31820,
tt0270764,272689,1014,22162
tt2381284,,107222,
tt2293529,275049,80778,
tt0983509,191381,35468,
tt1874006,249750,40056,21644
tt0179021,,857,27919
tt0382488,,4856,
tt0198182,,4805,
tt1626459,,30745,7414
tt1015573,293798,34961,20028
tt1333904,,8495,
tt0899187,,10203,
tt0423717,98681,8002,
tt0125643,,10298,
tt4210188,,8145,
tt0471059,80228,3118,7169
tt1062207,80847,3624,4456
tt0088617,,10224,
tt0162784,,3610,
tt1208818,82920,7921,35712
tt0090413,146221,3698,
tt0103451,,10267,74291
tt0076985,,4758,
tt0075601,71947,1024,37182
tt0197183,,10354,
tt1108694,,15953,63617
tt1270822,276700,41529,
tt0121045,,10148,
tt1030467,406850,4880,56396
tt0222558,,312387,
tt0171015,81354,48329,
tt0773264,80311,3690,14013
tt4118882,,35768,
tt0366056,253706,83113,
tt0108812,,9129,76645
tt6860652,,3132,
tt2543534,,60762,26565
tt4208982,288368,61699,3270
tt4339300,290117,61814,3503
tt4108336,,82460,48387
tt0128898,,36923,31579
tt4561950,294169,62383,1796
tt3792860,,62639,
tt2259088,,101282,43810
tt6612542,,82074,48526
tt7608248,,81499,34601
tt8661634,,80686,
tt8633266,,80353,37550
tt0070999,,80416,
tt11024384,,92648,43496
tt10822320,,92761,43719
tt12018426,378919,101872,46871
tt42022518,,315438,
tt2282359,,18486,73043
tt0112178,74550,1855,492
tt0163459,209721,40825,
tt0808873,133471,40596,
tt0464625,84928,3504,14928
tt0140761,,11058,
tt2401162,257423,43152,3009
tt1370332,,6484,
tt0364817,72233,2188,1007
tt1796975,,33117,
tt0096569,72203,1750,1095
tt0319344,83568,41775,30910
tt1319735,92411,18779,771
tt1600463,,40361,7206
tt0796087,,2159,
tt1278165,99671,21021,4676
tt0106078,277226,40999,
tt0056780,71569,3346,2134
tt0181260,70627,3451,8734
tt0041027,,11109,
tt0450950,75393,10485,3612
tt0318005,,18505,46443
tt0313052,,41087,
tt0386164,,20989,
tt0096551,77408,554,15981
tt0450920,75896,11145,6477
tt0115372,74112,4107,12299
tt0108716,,10673,58245
tt0058852,,10894,23860
tt0101234,,22479,
tt0369146,,5496,
tt0215399,,107143,
tt0396980,,20822,
tt2787372,,17478,
tt0395378,,3827,2787
tt1505095,337060,19456,15979
tt0283171,,20248,42636
tt0147748,,7055,
tt0139765,,1984,
tt0997266,83644,1728,9861
tt2291053,,41585,
tt2006389,252165,40892,23591
tt2570866,282861,40382,32827
tt0396308,101081,20809,
tt1816807,,38750,
tt1265628,291808,37197,
tt0115180,71683,6419,85477
tt1488247,,21593,
tt0291614,,10489,
tt0096651,70470,3263,27028
tt0083427,262073,209354,
tt0085064,,19641,
tt1472386,136651,19321,25553
tt0443399,258251,1756,4830
tt0397011,,6896,
tt0092463,303059,755,42968
tt0068027,,18496,22593
tt1441219,95031,31076,1288
tt0870975,,3158,14893
tt0210456,284933,5457,45411
tt0132665,,5214,27449
tt1010368,,3849,88675
tt0845374,,3806,48159
tt0287856,245031,18390,72249
tt1238034,,6983,
tt19120996,,37496,
tt1076942,,36651,
tt3605154,349268,83354,
tt3798374,281958,61543,8329
tt3649766,,84372,28098
tt4284134,286129,61580,8286
tt4339192,290369,62266,3199
tt4428122,295515,62816,2114
tt0129718,260712,63947,
tt5307354,297088,71239,
tt4063096,294934,62558,1799
tt4034064,,63830,3016
tt5126414,316659,67761,19389
tt4836846,315426,67394,22135
tt8638584,,315195,
tt6932632,,197271,
tt0120999,,63195,
tt8259142,,86735,36005
tt10590068,,92421,42779
tt11149738,,95679,44968
tt11280270,,96039,
tt12759420,385758,107011,49788
tt9116558,,83056,
tt13660638,,116569,53152
tt13582596,,101688,
tt8677380,,85777,52088
tt9040904,,83554,38712
tt18250904,418389,203178,60502
tt14044212,396773,118642,53541
tt4627658,,62562,
tt9788526,,88264,61995
tt13087512,396991,118876,53878
tt38973200,,308913,89249
tt36460202,462356,320430,
tt0455253,79010,1594,16263
tt0813715,79501,1639,134
tt0247082,72546,1431,109
tt0460649,75760,1100,171
tt1520211,153021,1402,73
tt10463190,,102516,
tt1179811,275211,6929,
tt0202198,72012,638,1159
tt0115365,76063,14411,8402
tt0348987,84321,4755,16072
tt1526067,,261680,
tt0066722,71000,492,7821
tt1058596,80756,4813,33311
tt0088470,,1938,7602
tt0092478,240901,8405,
tt0255765,322597,26290,24453
tt1001558,82340,6974,4746
tt0078690,77175,1943,10692
tt1197892,,15150,89403
tt0108981,74873,2767,1530
tt0448950,79756,1755,25850
tt0096679,77373,2522,6402
tt0080200,215571,1002,16822
tt0388587,,15053,
tt0327354,78323,17119,13996
tt2555814,,85995,
tt0369131,81621,18203,26931
tt0315097,,17111,
tt0083419,,26221,61141
tt0161189,74437,26930,65983
tt0366100,,39658,
tt0066705,,685,
tt0876295,,3915,30516
tt0092314,73691,3913,30143
tt0292403,,4252,57499
tt0419306,,15481,
tt0053480,,7073,47342
tt0075476,104391,25552,31384
tt0094418,77393,17235,57527
tt6895170,,8413,
tt0164386,,14564,
tt0484798,82671,3928,36255
tt0115115,74918,868,15985
tt0200329,71643,1674,5478
tt0348905,,3942,
tt0389594,,8133,57593
tt0094437,78750,4762,8383
tt0081847,,7103,
tt0891692,,3883,
tt0818350,259241,14011,
tt0081850,76382,2609,6907
tt0259773,178421,13758,
tt0260618,82623,15188,3336
tt1134722,,98430,
tt0261476,288773,1703,66148
tt1101386,89291,14029,31947
tt0266165,,3959,
tt0424320,,6661,
tt5492184,,44051,
tt0423716,75185,581,
tt0426780,,15908,
tt0460673,,4370,
tt0055703,,7940,28664
tt0290372,,829,
tt0126758,99571,14813,
tt0135736,80561,1464,10857
tt0098756,,10027,50725
tt0124945,,5930,
tt0364816,72093,9964,4480
tt1682640,,79276,
tt0844203,147971,1514,3425
tt3276004,84218,6039,4860
tt0083497,,5992,
tt0367441,71382,4754,24946
tt6968340,,57125,
tt1016104,,48503,
tt3159822,272877,57864,24668
tt0945528,,801,
tt3155428,272737,57718,4207
tt11377404,283539,85979,27528
tt2362694,268386,48000,2446
tt4135276,284457,61219,31474
tt5679600,,61486,
tt2928960,,61304,6630
tt4123072,,97707,
tt1911204,248696,49295,
tt8594324,361701,17174,38241
tt10333500,,90638,42417
tt12015466,,99479,46377
tt11854694,,100612,46754
tt11685264,,101853,46043
tt2140663,,99294,46594
tt0206105,70602,42481,29085
tt4794620,311133,81266,
tt15828288,411337,39658,
tt0979488,,50060,
tt31893907,,246425,
tt31974367,448245,250504,75701
tt33184359,,260881,
tt30810293,,40353,
tt0043208,70584,2730,3824
tt1410219,133541,40905,16902
tt0286486,78261,1414,663
tt0092348,249467,40604,7815
tt2375000,249194,41331,20234
tt0954636,82926,41255,8114
tt1823011,252325,40015,6004
tt0165019,82903,5464,22702
tt0405531,,41278,
tt0297482,74083,8431,
tt0106048,191691,40715,14110
tt0302113,262036,40765,
tt0069589,,9844,21691
tt0426697,77949,443,43508
tt0423723,74274,727,8059
tt0085110,71298,11211,18216
tt0052511,,27907,87756
tt0054541,183011,40733,
tt0168326,76612,4631,1090
tt1815138,299118,54467,
tt0215364,84335,9719,1296
tt0277490,74373,9553,13070
tt1250896,,7385,
tt0127376,76343,13427,10694
tt0118464,,4293,
tt0170883,,13255,
tt1233514,82232,7398,17479
tt1862846,186251,38476,
tt0364784,,10472,5498
tt1251819,83234,7636,5050
tt0872180,83552,110584,
tt0191748,,13927,21414
tt0103372,76926,13169,39432
tt0066673,,10626,21692
tt0046659,,13690,
tt1496709,172581,37615,
tt1087819,80703,14013,37845
tt0361144,,10288,
tt2301385,316292,43558,
tt0176358,,13838,
tt2439644,281180,3971,23735
tt0126145,,3857,61784
tt0497290,80341,10638,12731
tt0377176,,3834,37933
tt0166040,,5502,35530
tt0137315,214561,14146,89602
tt0929244,,5042,
tt2483522,,271916,
tt0327331,,12728,66340
tt1067496,,12750,
tt0217947,,12460,
tt1220046,,14018,
tt0054565,,7440,
tt0426799,,39347,
tt0988053,,3790,
tt0367296,,8840,
tt1981471,,39860,
tt0074014,,3869,39670
tt0195471,78604,398,33019
tt0052505,,13844,
tt0092467,75995,10337,23918
tt0332555,,14066,86824
tt0229926,,87311,
tt1535158,243981,38680,14645
tt1398075,320013,73958,
tt0155443,,46122,
tt0845413,,27199,
tt21025382,,107811,
tt0360266,,42422,
tt0380921,,13724,
tt0192937,186581,44103,26058
tt0106072,80289,12868,37852
tt2078994,260259,46791,1635
tt0229904,190971,14068,
tt0203271,,27750,
tt3618572,,44156,
tt3681794,280495,62229,1731
tt3426404,276954,75443,79320
tt4787028,302715,60930,7093
tt1718437,238261,38360,5767
tt5685420,,52355,
tt5895884,,71957,21599
tt7330220,,83885,32646
tt6658720,,75592,33589
tt9316002,,85830,33986
tt9776340,,86201,
tt16806840,,92246,
tt7670568,351030,84910,38104
tt8961058,,82369,
tt9324910,,88690,
tt11200384,,106891,
tt9185110,354323,85427,
tt9062856,,93205,41794
tt10680614,473725,103992,
tt10016814,361639,87983,41341
tt14504070,,128710,63631
tt12825254,,129185,62193
tt15218050,,129682,
tt11018018,,95265,
tt27235304,,130822,
tt0185819,287994,14610,4973
tt0948538,80494,3184,1130
tt1661326,205251,33213,2194
tt0472014,78816,10982,25126
tt0905574,170801,17915,18952
tt0486224,,41773,
tt0115320,70704,1706,681
tt1547606,129281,21771,15845
tt5476108,262253,41792,40702
tt1632065,,34633,6747
tt3019818,82989,24242,16513
tt0313033,99141,1780,4811
tt38079145,99141,1780,4811
tt0368479,72167,2171,772
tt0379632,73028,3764,833
tt0956036,81502,3110,13058
tt2022170,255266,40244,399
tt1551948,167461,32515,1856
tt1583607,162071,32294,346
tt0090458,83529,40612,
tt0491606,259078,1774,
tt2294764,,61780,
tt0118255,,39881,
tt2163227,,42315,
tt0355070,,42315,
tt0377156,72661,3209,
tt0768156,110101,2353,7064
tt0098797,,16908,35270
